const,tang,mbtr,logsale,profit,debtratio
1,0.31273718387393462,1.8545017226043694,6.645805928425963,0.1824380106231473,0.34858236293847966
1,0.30993720576571859,7.3259469159517741,6.9967189989094161,0.33936245297708706,0.043761049333345535
1,0.36126429051782111,0.77220914593140555,2.7660675052495156,0.052521856086079358,0.52252291480699309
1,0.39224971706705436,2.3785291746211228,8.1128709300099313,0.26621785620517457,0.14855604958569693
1,0.75190665307700422,1.3948536621797352,10.137768848260794,0.12262327346852704,0.39003401452833208
1,0.098044510857660666,0.93319508082108349,4.2799939091087298,0.11087806473488224,0.67838677690885851
1,0.42473338157108248,0.95749310514780672,5.2488277077892977,0.048552343201098976,0.52795772526900853
1,0.34840548726171389,0.83128303343428933,4.2954469826594304,-0.031664588158441712,0.81679671523916852
1,0.10458638331712054,1.2068026559618288,6.4440358626434184,0.1955100130435867,0.78902906455349997
1,0.42256085514899439,1.7243960759396797,6.3409147050194523,0.14065606273370745,0.19285129111539726
1,0.25786683996222698,1.0817907659189909,4.9772715288220244,0.071433648446940085,0.18280831975061657
1,0.13866792680685727,3.4144811110236009,4.8641286573207498,0.24507101415032423,0.094532565488501558
1,0.31396245028825109,0.46887813299626963,3.497113438491982,0.040355149983044056,0.54987178644223811
1,0.47347829668066882,1.2358228317272053,3.0407534392015112,0.083642204101803813,0.97256587771696112
1,0.2517326988724527,1.6452880935140166,3.2202349009058318,0.17492500258611773,0.29889971707010371
1,0.30146460537021968,4.8073637103336049,1.2131307421107016,-0.32953620829943042,0.038082342487200105
1,0.22561892384338006,1.6553057149318962,6.091327981461415,0.19988723672642481,0.23420994090893085
1,0.23530670470756063,1.9964574417498815,3.5553766325098297,0.2091773656680932,0.034142739755391734
1,0.28885381579065139,1.4745221124613259,6.0741291990948092,0.1705716152554054,0.29312856622556754
1,0.099918765231519074,5.4291226645004063,0.88747965002003537,-0.32006498781478471,0.022855646579134404
1,0.64383198621968984,1.6335904752978894,5.6569249417513019,0.15648278915543892,0.2465572122965041
1,0.71396578065838545,2.1070627923969671,9.3408158500465266,0.22096432875620381,0.26650583090438096
1,0.088190098863257668,2.3104987827229979,6.2885311963448691,0.25033324693597953,0.063075283135895457
1,0.20452582557154952,1.2172301016088058,5.9965689972078309,0.11931414055884844,0.53077156513822576
1,0.87951873465583119,1.3321897688035815,6.0477172731587574,0.20013637437802784,0.45794542190084042
1,0.0030846249146671383,3.0138049606836743,-1.3783261914707137,-0.06563677277439256,0.027508620038758713
1,0.28287957548625503,1.2183548489232854,6.3907120324652897,0.16574151633808801,0.44648763694918103
1,0.10943527382316849,2.1581689886078368,8.8659527713515498,0.24220273585225061,0.22339264741733761
1,0.19689954897099674,1.9457819329529955,5.2029346841154602,0.090250604856775898,0.15695254274581238
1,0.51549641309590266,1.180615527174264,5.6966370064953296,0.12415739084532447,0.44686268107958577
1,0.30278090749594178,1.9901905783641085,6.6219155084495434,0.11257381515116734,0.22345556337918349
1,0.19102818743641736,1.3722032291327848,5.8787576684391549,0.17553305604960656,0.48519197041546208
1,0.29974746173272176,1.7385520280369018,2.6003165012988281,-0.01613152605267227,0.34036277397958237
1,0.74985279685966633,1.5497362610402354,1.9456243939454962,0.038616290480863597,0.45759471878228042
1,0.40668267652597573,1.4711879678863664,9.1303770444852894,0.13855988347444956,0.27390944424741537
1,0.19334370199326356,0.95784471818554806,5.4663582718358352,0.089959256891501208,0.43761518155102858
1,0.44263684121335373,1.3620996441281137,2.8805458637448735,0.19861040501609897,0.29224596435569661
1,0.056208729263971656,9.2978933805765838,3.0912242550132119,0.086084715735223069,0.99429903922736318
1,0.11493902439024391,1.0142149390243902,2.9211164801732012,-0.016463414634146342,0.6071468831022433
1,0.36228629752487879,1.1752829803521307,7.6370415061579555,0.050676192906353661,0.70101719212073932
1,0.53338640660762271,1.3088143098815803,7.8437702037040218,0.14125783660065677,0.54832633947228315
1,0.21473249722178123,0.79480274646769333,4.5568409155908052,0.096523257659946016,0.65585231088817697
1,0.045821898774864159,1.6236158474976723,7.3911285104666256,0.14861703203896051,0.33889351059384826
1,0.19205834683954617,3.0501418152350079,1.6068345265639854,-0.784981091301999,0.14479758227890141
1,0.25884485560695086,2.025315664458057,4.2451037832632093,0.20949493686710841,0.18752507638653129
1,0.31005459278240877,1.7436747323535666,5.2810084274253999,-0.10571147866424932,0.8862721117074317
1,0.20462663718319446,1.2178941996938255,2.9673327990322931,0.044820547712195957,0.38386871508379888
1,0.35398968802008945,1.2305897629910643,7.5444294578124014,0.15687329384630605,0.52984535393747079
1,0.44501099148787671,0.89109737005400014,7.554068680402855,0.050642312951217884,0.60509093374799727
1,0.48465429808614252,1.0873424487884136,9.1686999176090271,0.041420190371348503,0.7434684897906404
1,0.70088211708099435,2.2319566960705695,-0.052346480372209236,0.13552526062550119,0.059283212072217727
1,0.44773049645390073,0.65999319148936186,2.8378496386370546,-0.032198581560283691,0.63572544913422702
1,0.21495117925188148,2.3843829561032925,3.3940720567195668,0.16411605069524102,0.088999706658844241
